Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship
1.36624694765388,3,439.5922234353505,0.8486647062127974,2,0,1.80080395058012,2632.3135460862145,0,0,0,0,0,1,0,1,0
1.8297402932791154,5,493.2853857186602,1.11173301037884,2,1,1.80080395058012,1185.1673475980458,0,1,0,0,0,0,0,1,0
2.5762192759708364,1,570.3564097244545,1.11173301037884,1,0,2.1012950687911434,1200.4882201157125,1,0,1,0,0,0,0,1,0
2.5762192759708364,5,631.0655350673499,1.0048969774346408,1,1,1.5092934502800168,1088.76753708941,1,0,0,1,0,0,0,1,0
1.8297402932791154,4,478.55560927366486,0.8486647062127974,1,1,3.397022678787441,1273.3580950125665,0,0,0,0,0,1,0,1,0
2.8918889766433695,1,631.0655350673499,1.0048969774346408,1,1,0.0,1058.4756282826975,1,0,0,0,1,0,0,1,0
1.8297402932791154,5,389.1903224918855,1.0048969774346408,2,1,2.4325483666772088,1577.4739288976648,0,0,0,0,0,1,0,1,0
2.5762192759708364,4,555.3173239075072,1.11173301037884,1,0,0.0,826.9098159854743,0,1,0,0,0,0,0,1,0
1.36624694765388,2,408.2884388949192,0.8486647062127974,2,0,1.9143155311334452,2494.920309428217,0,0,1,0,0,0,1,0,0
1.8297402932791154,5,565.3370727516473,0.587310455447968,2,0,1.5092934502800168,2408.970431159191,1,0,0,1,0,0,1,0,0
1.8297402932791154,4,517.9731757680186,0.8486647062127974,2,1,1.66823413951512,880.6929509182254,1,0,0,0,0,1,1,0,0
1.8297402932791154,4,468.7711346788171,0.8486647062127974,3,1,1.0513159274615573,3486.561421563519,0,0,0,0,1,0,1,0,0
2.2261663698147203,2,515.4967609839094,1.190723760477475,2,1,1.80080395058012,1114.8507325400174,1,0,0,0,0,1,1,0,0
1.36624694765388,1,335.0331785463007,0.587310455447968,2,0,0.0,3011.1663712040327,1,1,0,0,0,0,1,0,0
1.8297402932791154,5,590.4959213432234,1.11173301037884,2,1,2.1012950687911434,854.1354327150525,0,0,1,0,0,0,1,0,0
1.36624694765388,4,295.7756229186692,0.8486647062127974,2,1,1.80080395058012,2743.166896196814,1,0,0,1,0,0,1,0,0
2.2261663698147203,4,525.4124497926072,0.8486647062127974,1,0,2.5326327362342225,2341.2762078567416,0,0,0,0,0,1,1,0,0
1.36624694765388,5,239.3802263743068,1.11173301037884,1,1,1.66823413951512,2610.6565302805197,0,0,0,0,1,0,1,0,0
1.8297402932791154,5,451.7178468157665,0.587310455447968,2,0,1.66823413951512,2419.586983120191,1,0,0,0,0,1,1,0,0
1.8297402932791154,1,505.60797173372447,0.8486647062127974,1,1,2.0134294664851207,2919.2871559790588,1,1,0,0,0,0,1,0,0
1.8297402932791154,5,420.2895979754233,0.8486647062127974,1,0,2.3769457325546637,2307.6542815085927,0,0,1,0,0,0,1,0,0
1.36624694765388,5,291.2033598953973,0.8486647062127974,2,1,2.0134294664851207,3478.408264809643,1,0,0,1,0,0,1,0,0
1.36624694765388,1,505.60797173372447,0.8486647062127974,2,0,1.9143155311334452,3158.7230099020435,0,0,0,0,0,1,1,0,0
2.8918889766433695,2,633.613683331959,1.0048969774346408,2,1,2.0134294664851207,1193.418890441175,0,0,0,0,1,0,1,0,0
2.5762192759708364,4,344.36852504603746,0.587310455447968,1,0,3.208742089750616,665.1126069279388,0,0,0,0,0,1,1,0,0
1.36624694765388,5,550.316993110848,0.8486647062127974,3,1,1.66823413951512,2190.245090087127,0,1,0,0,0,0,1,0,0
2.2261663698147203,5,483.45851101803095,0.587310455447968,2,0,0.6741158043896234,1394.8982683934341,1,0,1,0,0,0,1,0,0
0.7939978377853153,2,570.3564097244545,0.587310455447968,1,0,3.3546293311382835,2324.469827513792,0,0,0,1,0,0,1,0,0
1.36624694765388,2,437.17272165394905,1.0048969774346408,3,1,2.735641926288024,1805.917961710168,1,0,0,0,0,1,1,0,0
1.8297402932791154,2,555.3173239075072,1.0048969774346408,1,0,2.3168748461848403,1549.182596687333,0,0,0,0,1,0,1,0,0
2.2261663698147203,4,372.58725073449534,0.8486647062127974,1,1,1.3115558579800817,2710.500888515331,1,0,0,0,0,1,0,0,1
1.8297402932791154,3,425.10373719841766,1.2521977108753761,1,1,1.80080395058012,3220.551653121978,1,1,0,0,0,0,0,0,1
1.8297402932791154,4,515.4967609839094,0.8486647062127974,1,0,2.0134294664851207,3102.2863663169187,0,0,1,0,0,0,0,0,1
1.8297402932791154,4,208.57650518007958,0.587310455447968,1,1,1.9143155311334452,2736.5253492410725,1,0,0,1,0,0,0,0,1
1.36624694765388,2,275.2808702872412,0.587310455447968,2,1,1.80080395058012,2449.183075903928,1,0,0,0,0,1,0,0,1
1.8297402932791154,2,275.2808702872412,0.8486647062127974,1,0,0.6741158043896234,3336.854455877569,1,0,0,0,1,0,0,0,1
1.8297402932791154,5,456.5810809580306,0.587310455447968,1,0,1.66823413951512,3130.240312237366,1,0,0,0,0,1,0,0,1
2.2261663698147203,2,360.79134959932924,0.8486647062127974,2,1,3.510147297259335,1228.7343924531726,0,1,0,0,0,0,0,0,1
1.36624694765388,3,403.5018219390462,0.587310455447968,2,0,1.0513159274615573,2883.4671294133573,1,0,1,0,0,0,0,0,1
1.36624694765388,5,259.48743024444093,0.587310455447968,2,0,0.6741158043896234,753.3598536330719,1,0,0,1,0,0,0,0,1
1.8297402932791154,1,268.496138272839,0.8486647062127974,1,1,1.5092934502800168,1068.5800995926147,0,0,0,0,0,1,0,0,1
2.2261663698147203,5,545.3230797435085,1.190723760477475,1,0,1.0513159274615573,2758.105950253569,1,0,0,0,1,0,0,0,1
1.36624694765388,4,515.4967609839094,0.587310455447968,1,1,1.80080395058012,2416.793494750082,0,0,0,0,0,1,0,0,1
2.2261663698147203,2,527.8955321268404,1.0048969774346408,1,1,1.5092934502800168,2554.507090624734,0,1,0,0,0,0,0,0,1
2.8918889766433695,2,684.8758500706662,1.0048969774346408,1,1,1.9143155311334452,1178.6809556438918,0,0,1,0,0,0,0,0,1
2.2261663698147203,5,565.3370727516473,1.3018072430826777,2,0,2.0134294664851207,1398.9743083060996,1,0,0,1,0,0,0,0,1
2.2261663698147203,1,623.4298347721586,1.11173301037884,1,1,1.0513159274615573,3072.118649548065,0,0,0,0,0,1,0,0,1
1.36624694765388,3,520.4512659649936,0.587310455447968,1,1,1.3115558579800817,2689.446062055757,0,0,0,0,1,0,0,0,1
2.2261663698147203,5,562.8297623688312,0.587310455447968,1,1,2.0134294664851207,2962.227526887345,0,0,0,0,0,1,0,0,1
2.5762192759708364,2,659.1742602704531,1.11173301037884,2,1,1.0513159274615573,1081.6458063027424,1,1,0,0,0,0,0,0,1
1.36624694765388,4,393.95269452247396,1.3777692611366446,3,1,1.66823413951512,3093.5125939054965,1,0,1,0,0,0,0,0,1
2.5762192759708364,3,623.4298347721586,1.0048969774346408,2,1,1.5092934502800168,2549.499187050859,0,0,0,1,0,0,0,0,1
1.36624694765388,5,293.4882338631097,0.8486647062127974,1,1,0.0,3409.3200568568045,0,0,0,0,0,1,0,0,1
2.5762192759708364,5,608.1981693938247,1.0048969774346408,2,0,1.3115558579800817,1161.567524396723,0,0,0,0,1,0,0,0,1
1.36624694765388,2,314.16364320783174,0.587310455447968,2,0,1.5092934502800168,2906.0651802514467,1,0,0,0,0,1,0,0,1
1.8297402932791154,2,342.0312956666318,0.8486647062127974,1,1,3.1904258097239695,674.3443809763709,1,1,0,0,0,0,0,0,1
1.36624694765388,1,217.3160792046078,0.587310455447968,1,0,2.735641926288024,922.8203001385966,0,0,1,0,0,0,0,0,1
1.36624694765388,5,520.4512659649936,0.587310455447968,1,0,1.3115558579800817,2802.886674783098,1,0,0,1,0,0,0,0,1
1.36624694765388,1,275.2808702872412,0.587310455447968,2,1,2.57800320572265,921.6187020685189,1,0,0,0,0,1,0,0,1
2.2261663698147203,5,532.8666497082538,0.587310455447968,1,0,1.66823413951512,3267.5470841628776,0,0,0,0,1,0,0,0,1
1.8297402932791154,2,403.5018219390462,0.8486647062127974,1,1,2.0134294664851207,2912.125814225141,0,0,0,0,0,1,0,0,1
1.8297402932791154,4,293.4882338631097,0.8486647062127974,1,0,2.0134294664851207,1036.4582925997634,0,1,0,0,0,0,0,0,1
2.5762192759708364,3,525.4124497926072,0.8486647062127974,2,0,0.0,2757.5527609335745,1,0,1,0,0,0,0,0,1
1.36624694765388,3,485.9126053199332,0.8486647062127974,2,0,3.4238684662248366,2376.540107384384,0,0,0,1,0,0,0,0,1
1.36624694765388,1,370.2237902407588,0.8486647062127974,2,1,2.6207277911069857,1849.2848715123428,1,0,0,0,0,1,0,0,1
0.7939978377853153,3,396.33694158812307,1.190723760477475,2,0,3.1716078392561493,2274.5566717431043,0,0,0,0,1,0,0,0,1
0.7939978377853153,3,363.14622982250484,0.587310455447968,2,0,2.9992054002908173,709.3396513621902,1,0,0,0,0,1,0,0,1
2.5762192759708364,1,623.4298347721586,1.0048969774346408,1,0,2.0134294664851207,833.5711208451846,0,1,0,0,0,0,0,0,1
1.8297402932791154,1,490.826048959606,0.8486647062127974,2,0,1.3115558579800817,3100.0930988071605,1,0,1,0,0,0,0,0,1
2.2261663698147203,2,456.5810809580306,1.11173301037884,1,0,1.5092934502800168,1182.8089698846302,0,0,0,1,0,0,0,0,1
1.36624694765388,4,277.5477341974082,0.8486647062127974,1,1,0.0,2621.7643771503367,1,0,0,0,0,1,0,0,1
2.2261663698147203,2,212.9399663865179,1.0048969774346408,1,0,3.3093933005912457,930.6278226959288,1,0,0,0,1,0,0,0,1
1.8297402932791154,3,295.7756229186692,1.0048969774346408,1,1,2.3168748461848403,1014.4056582157652,0,0,0,0,0,1,0,0,1
1.8297402932791154,4,420.2895979754233,0.587310455447968,1,1,1.80080395058012,3392.98466196599,0,1,0,0,0,0,0,0,1
1.8297402932791154,4,570.3564097244545,1.190723760477475,1,1,1.9143155311334452,899.3676589294074,0,0,1,0,0,0,0,0,1
1.36624694765388,4,405.89413307187374,0.587310455447968,2,0,3.510147297259335,1847.5744842200663,0,0,0,1,0,0,0,0,1
2.2261663698147203,3,613.2694640496868,1.11173301037884,2,1,1.66823413951512,3057.8497817286584,0,0,0,0,0,1,0,0,1
2.2261663698147203,2,401.1115139474032,0.8486647062127974,2,1,1.80080395058012,2450.299379791212,1,0,0,0,1,0,0,0,1
0.7939978377853153,3,367.8624600616061,0.8486647062127974,2,0,1.66823413951512,2465.9236177393923,1,0,0,0,0,1,0,0,1
1.36624694765388,2,384.43617274300766,0.8486647062127974,1,0,3.13235600922814,2118.105550545583,1,1,0,0,0,0,0,0,1
1.36624694765388,3,565.3370727516473,0.8486647062127974,1,1,0.6741158043896234,3363.5659804204142,0,0,1,0,0,0,0,0,1
1.36624694765388,4,342.0312956666318,0.8486647062127974,2,0,2.803205005099372,844.4628106140703,0,0,0,1,0,0,0,0,1
2.2261663698147203,4,540.3356258059551,0.587310455447968,2,1,1.0513159274615573,2875.7476678945277,1,0,0,0,0,1,0,0,1
1.8297402932791154,5,545.3230797435085,1.11173301037884,1,0,2.57800320572265,2203.751155011291,1,0,0,0,1,0,0,0,1
2.8918889766433695,5,542.8285426973548,1.0048969774346408,2,1,1.66823413951512,831.7548003128189,1,0,0,0,0,1,0,0,1
2.2261663698147203,5,384.43617274300766,1.11173301037884,1,0,1.0513159274615573,2010.1121907982858,0,1,0,0,0,0,0,0,1
1.36624694765388,2,413.0830011964886,0.8486647062127974,1,1,1.5092934502800168,1284.495467668013,1,0,1,0,0,0,0,0,1
1.8297402932791154,1,263.9863584285103,0.8486647062127974,2,1,1.5092934502800168,2877.4019696012524,1,0,0,1,0,0,0,0,1
1.36624694765388,1,370.2237902407588,0.587310455447968,2,0,1.0513159274615573,2503.2800072944488,0,0,0,0,0,1,0,0,1
1.8297402932791154,2,279.81721558877854,0.8486647062127974,1,0,0.6741158043896234,2550.612118551656,1,0,0,0,1,0,0,0,1
1.36624694765388,1,328.0556542018223,1.0048969774346408,1,0,0.6741158043896234,2501.608236311673,0,0,0,0,0,1,0,0,1
1.8297402932791154,3,300.3578907998703,0.587310455447968,1,0,2.0134294664851207,2603.4345195659034,0,1,0,0,0,0,0,0,1
1.8297402932791154,1,577.8971315322391,1.190723760477475,2,1,0.6741158043896234,2597.3224076536985,1,0,1,0,0,0,0,0,1
2.2261663698147203,1,520.4512659649936,1.11173301037884,1,0,1.9143155311334452,981.5575714094434,1,0,0,1,0,0,0,0,1
1.36624694765388,5,481.00617686408447,0.8486647062127974,1,1,0.6741158043896234,2382.6932364849176,1,0,0,0,0,1,0,0,1
1.36624694765388,4,587.9730936641025,0.8486647062127974,3,1,3.260923181908786,1579.781728605554,0,0,0,0,1,0,0,0,1
1.8297402932791154,4,490.826048959606,1.0048969774346408,1,0,0.6741158043896234,1148.5722507720764,1,0,0,0,0,1,0,0,1
1.36624694765388,2,337.36361128896675,0.8486647062127974,2,0,1.0513159274615573,3326.492593753289,1,1,0,0,0,0,0,0,1
1.36624694765388,1,432.3394002283194,0.8486647062127974,2,0,0.0,3060.0453183538543,0,0,1,0,0,0,0,0,1
0.7939978377853153,2,490.826048959606,0.8486647062127974,1,1,2.1012950687911434,3073.7647354415117,0,0,0,1,0,0,0,0,1
2.2261663698147203,2,342.0312956666318,0.8486647062127974,1,1,1.80080395058012,2954.523755604136,0,0,0,0,0,1,0,0,1
2.2261663698147203,1,393.95269452247396,1.0048969774346408,3,1,1.9143155311334452,3348.84937189983,1,0,0,0,1,0,0,0,1
1.8297402932791154,1,451.7178468157665,1.11173301037884,3,1,1.66823413951512,3445.2372056744316,0,0,0,0,0,1,0,0,1
2.2261663698147203,4,562.8297623688312,1.11173301037884,1,0,0.0,954.6202412362377,0,1,0,0,0,0,0,0,1
1.8297402932791154,1,293.4882338631097,1.0048969774346408,2,1,1.5092934502800168,822.0626924359109,0,0,1,0,0,0,0,0,1
1.36624694765388,1,410.6847310351752,0.587310455447968,2,1,1.9143155311334452,2591.209211181165,0,0,0,1,0,0,0,0,1
1.8297402932791154,1,567.8459568631765,0.8486647062127974,1,1,2.1012950687911434,3033.14178128623,1,0,0,0,0,1,0,0,1
0.7939978377853153,2,545.3230797435085,0.8486647062127974,1,0,2.6207277911069857,995.3039642057864,1,0,0,0,1,0,0,0,1
1.8297402932791154,4,572.8684263910034,0.8486647062127974,1,1,1.5092934502800168,2864.7171538887346,0,0,0,0,0,1,0,0,1
1.8297402932791154,1,540.3356258059551,1.11173301037884,1,0,1.66823413951512,884.3097199113225,1,1,0,0,0,0,0,0,1
2.5762192759708364,1,648.9328867779359,1.0048969774346408,1,1,1.3115558579800817,1054.312854182406,1,0,1,0,0,0,0,0,1
1.8297402932791154,5,382.06220385327873,1.0048969774346408,2,0,2.1012950687911434,2721.0236735955245,1,0,0,1,0,0,0,0,1
1.36624694765388,5,513.0220273676748,1.11173301037884,2,0,1.0513159274615573,2417.910919293227,1,0,0,0,0,1,0,0,1
1.8297402932791154,1,442.0136093035331,0.8486647062127974,2,0,1.3115558579800817,2607.8790123270664,0,0,0,0,1,0,0,0,1
1.36624694765388,5,266.23990013305365,1.3777692611366446,2,1,0.0,3352.6652563072867,1,0,0,0,0,1,0,0,1
1.8297402932791154,4,585.4517961143283,0.8486647062127974,1,0,2.6207277911069857,1663.2712200440008,0,1,0,0,0,0,0,0,1
1.8297402932791154,4,520.4512659649936,0.8486647062127974,1,1,1.5092934502800168,2499.936381098513,1,0,1,0,0,0,0,0,1
2.2261663698147203,3,316.47306139646395,0.8486647062127974,1,1,2.1012950687911434,2635.0891129913334,0,0,0,1,0,0,0,0,1
2.2261663698147203,4,540.3356258059551,0.587310455447968,2,0,2.0134294664851207,3248.4272277697946,0,0,0,0,0,1,0,0,1
1.8297402932791154,2,325.73444258548545,1.0048969774346408,2,0,1.3115558579800817,3360.8410494333343,0,0,0,0,1,0,0,0,1
2.2261663698147203,5,595.5461483953404,1.11173301037884,2,1,2.1012950687911434,1216.382779488365,0,0,0,0,0,1,0,0,1
1.8297402932791154,4,572.8684263910034,0.8486647062127974,2,0,2.1012950687911434,3079.2512086562947,1,1,0,0,0,0,0,0,1
1.8297402932791154,5,410.6847310351752,0.587310455447968,1,1,2.0134294664851207,2852.0281020448024,0,0,1,0,0,0,0,0,1
1.8297402932791154,5,413.0830011964886,0.8486647062127974,2,1,1.80080395058012,1635.0936632690969,0,0,0,1,0,0,0,1,0
0.7939978377853153,3,384.43617274300766,1.0048969774346408,2,1,2.0134294664851207,2073.4897073565553,1,0,0,0,0,1,0,1,0
1.8297402932791154,4,473.65979970441015,0.587310455447968,2,1,2.1012950687911434,2795.7033003530655,0,0,0,0,1,0,0,1,0
1.36624694765388,2,266.23990013305365,0.587310455447968,3,1,3.2936175106143066,926.4243879159167,0,0,0,0,0,1,0,1,0
2.2261663698147203,1,403.5018219390462,1.0048969774346408,1,0,0.6741158043896234,1390.8213306484686,1,1,0,0,0,0,0,1,0
1.36624694765388,1,451.7178468157665,0.8486647062127974,2,0,1.80080395058012,3455.571746457321,1,0,1,0,0,0,0,1,0
1.8297402932791154,2,498.20925803789635,0.8486647062127974,3,0,1.9143155311334452,2467.0393486427165,0,0,0,1,0,0,0,1,0
1.8297402932791154,2,316.47306139646395,0.587310455447968,1,1,2.0134294664851207,3471.8847019555947,1,0,0,0,0,1,0,1,0
1.36624694765388,2,268.496138272839,0.587310455447968,2,0,1.80080395058012,3251.7055187229134,1,0,0,0,1,0,0,1,0
1.36624694765388,4,468.7711346788171,0.8486647062127974,2,0,3.324810443263291,2219.500350789123,1,0,0,0,0,1,0,1,0
1.36624694765388,1,266.23990013305365,0.587310455447968,2,1,1.9143155311334452,3348.84937189983,1,1,0,0,0,0,0,1,0
1.8297402932791154,3,613.2694640496868,1.0048969774346408,3,1,2.1012950687911434,2993.5773372072454,0,0,1,0,0,0,0,1,0
1.8297402932791154,2,377.3205240751194,0.587310455447968,1,0,2.0134294664851207,2895.594566267845,1,0,0,1,0,0,0,1,0
2.2261663698147203,4,572.8684263910034,1.0048969774346408,2,0,3.510147297259335,1378.5851000488976,1,0,0,0,0,1,0,1,0
2.2261663698147203,5,367.8624600616061,0.8486647062127974,2,1,2.0134294664851207,3170.7675449242024,0,0,0,0,1,0,0,1,0
1.36624694765388,4,463.88966742283196,0.8486647062127974,2,1,3.4496793727937862,1675.3362743169546,1,0,0,0,0,1,0,1,0
2.2261663698147203,2,618.3466974897001,1.0048969774346408,2,1,0.0,2498.8217641297506,0,1,0,0,0,0,0,1,0
2.2261663698147203,1,550.316993110848,0.8486647062127974,2,0,0.6741158043896234,2779.6738281086186,1,0,1,0,0,0,0,1,0
1.36624694765388,4,505.60797173372447,1.3018072430826777,2,0,1.66823413951512,2970.4798917653534,1,0,0,1,0,0,0,1,0
1.8297402932791154,4,353.73976968125254,0.587310455447968,1,0,0.0,3391.8954250892234,1,0,0,0,0,1,0,1,0
1.8297402932791154,2,570.3564097244545,1.0048969774346408,1,0,1.0513159274615573,2470.3863131930866,0,0,0,0,1,0,0,1,0
2.2261663698147203,5,466.32949796891694,0.8486647062127974,2,1,1.0513159274615573,2616.210898160577,1,0,0,0,0,1,0,1,0
2.2261663698147203,1,282.0892992750398,1.190723760477475,3,0,2.0134294664851207,2538.9245083699057,0,1,0,0,0,0,1,0,0
2.2261663698147203,5,577.8971315322391,0.8486647062127974,1,1,1.9143155311334452,3221.0984073936406,1,0,1,0,0,0,1,0,0
2.5762192759708364,2,557.819882879885,1.0048969774346408,1,1,1.3115558579800817,879.4871127956925,1,0,0,1,0,0,1,0,0
1.36624694765388,3,515.4967609839094,0.587310455447968,1,0,1.0513159274615573,2778.568090793525,0,0,0,0,0,1,1,0,0
2.2261663698147203,2,503.1400212192693,0.587310455447968,1,0,1.5092934502800168,3199.7697922659054,0,0,0,0,1,0,1,0,0
2.2261663698147203,4,434.7551114122615,1.190723760477475,1,0,1.0513159274615573,2985.8796866938537,0,0,0,0,0,1,1,0,0
2.5762192759708364,4,228.31052888532514,0.8486647062127974,2,0,2.1012950687911434,3072.118649548065,0,1,0,0,0,0,1,0,0
1.8297402932791154,5,415.4832411584759,1.0048969774346408,1,1,0.0,2180.111421672727,1,0,1,0,0,0,1,0,0
2.5762192759708364,2,498.20925803789635,0.8486647062127974,1,0,1.66823413951512,1632.2163539516084,0,0,0,1,0,0,1,0,0
2.2261663698147203,3,346.7079979136422,1.0048969774346408,1,0,1.3115558579800817,3157.0803052784418,1,0,0,0,0,1,1,0,0
2.5762192759708364,3,565.3370727516473,1.0048969774346408,2,0,1.0513159274615573,829.9381809673787,0,0,0,0,1,0,1,0,0
1.36624694765388,1,503.1400212192693,0.8486647062127974,2,0,1.5092934502800168,2625.6512847135596,0,0,0,0,0,1,1,0,0
2.2261663698147203,3,540.3356258059551,1.190723760477475,2,1,2.2515884765468974,1543.9820147172757,1,1,0,0,0,0,1,0,0
0.7939978377853153,2,284.3639702621785,0.8486647062127974,1,0,0.0,760.677443044384,1,0,1,0,0,0,1,0,0
1.8297402932791154,4,552.8163589321252,1.11173301037884,3,0,2.0134294664851207,1229.9102472316606,1,0,0,1,0,0,1,0,0
1.8297402932791154,3,557.819882879885,0.8486647062127974,2,0,1.3115558579800817,3379.3673029261254,0,0,0,0,0,1,1,0,0
2.2261663698147203,4,311.8566206673415,1.0048969774346408,1,1,1.3115558579800817,3334.1278855660817,0,0,0,0,1,0,1,0,0
1.8297402932791154,4,358.438639367435,0.8486647062127974,2,0,1.0513159274615573,3324.3108392170766,0,0,0,0,0,1,1,0,0
2.2261663698147203,5,517.9731757680186,0.8486647062127974,2,0,3.383186156409441,1906.2303217496058,1,1,0,0,0,0,1,0,0
0.7939978377853153,2,382.06220385327873,0.587310455447968,2,1,2.8347395525013304,1280.3930750867821,1,0,1,0,0,0,1,0,0
1.36624694765388,4,335.0331785463007,1.0048969774346408,2,0,1.3115558579800817,2456.996398700398,0,0,0,1,0,0,1,0,0
1.36624694765388,4,370.2237902407588,0.587310455447968,2,1,3.397022678787441,2365.3495198282067,0,0,0,0,0,1,1,0,0
1.36624694765388,4,562.8297623688312,0.8486647062127974,3,0,1.80080395058012,1508.1196225743624,0,0,0,0,1,0,0,0,1
1.8297402932791154,2,365.503269966152,0.587310455447968,1,1,1.3115558579800817,3298.6671140477306,0,0,0,0,0,1,0,0,1
2.2261663698147203,5,286.6412137447416,1.0048969774346408,2,0,3.226581811939225,1049.5538809040847,0,1,0,0,0,0,0,0,1
2.2261663698147203,2,485.9126053199332,0.587310455447968,2,0,2.1012950687911434,2898.3502673531216,1,0,1,0,0,0,0,0,1
1.8297402932791154,1,468.7711346788171,1.0048969774346408,2,0,2.6993246912625875,1276.2896917387072,0,0,0,1,0,0,0,0,1
1.8297402932791154,3,490.826048959606,1.2521977108753761,1,0,3.532872694613909,1922.1519284140059,0,0,0,0,0,1,0,0,1
2.2261663698147203,2,356.08810930140436,1.0048969774346408,2,1,3.4866154677391323,758.848544671759,0,0,0,0,1,0,0,0,1
1.36624694765388,1,202.05544893506598,0.8486647062127974,2,0,2.974319643431926,1022.7541047795635,0,0,0,0,0,1,0,0,1
1.8297402932791154,4,608.1981693938247,1.190723760477475,1,1,1.9143155311334452,2695.5421540493417,1,1,0,0,0,0,0,0,1
2.8918889766433695,4,648.9328867779359,1.0048969774346408,1,1,1.3115558579800817,932.4288566093417,1,0,1,0,0,0,0,0,1
1.8297402932791154,2,478.55560927366486,1.11173301037884,1,0,1.0513159274615573,948.6264392778687,1,0,0,1,0,0,0,0,1
2.8918889766433695,3,517.9731757680186,1.0048969774346408,1,1,1.9143155311334452,951.0243014389231,0,0,0,0,0,1,0,0,1
2.2261663698147203,4,444.4368718697953,0.587310455447968,2,0,0.0,2240.298884393726,0,0,0,0,1,0,0,0,1
1.36624694765388,5,517.9731757680186,0.587310455447968,2,1,1.9143155311334452,3349.3945183069527,1,0,0,0,0,1,0,0,1
0.7939978377853153,3,241.60297214115948,0.8486647062127974,1,0,1.0513159274615573,3484.9309053194547,1,1,0,0,0,0,0,0,1
1.36624694765388,5,393.95269452247396,0.587310455447968,1,0,2.6207277911069857,1894.2825393848163,0,0,1,0,0,0,0,0,1
1.36624694765388,1,291.2033598953973,1.0048969774346408,1,1,0.6741158043896234,3112.7027921469094,0,0,0,1,0,0,0,0,1
1.36624694765388,3,254.9994878020187,0.8486647062127974,2,1,1.66823413951512,3212.3494984431804,0,0,0,0,0,1,0,0,1
1.36624694765388,5,266.23990013305365,0.8486647062127974,2,0,3.0689588515302355,758.848544671759,1,0,0,0,1,0,0,0,1
2.8918889766433695,3,532.8666497082538,1.11173301037884,2,0,1.9143155311334452,1129.058503230966,1,0,0,0,0,1,0,0,1
1.36624694765388,2,178.40318034367854,0.587310455447968,1,1,3.0232383261031566,988.1337303960752,0,1,0,0,0,0,0,0,1
1.8297402932791154,4,473.65979970441015,0.587310455447968,2,1,0.6741158043896234,3439.7970351499575,1,0,1,0,0,0,0,0,1
2.5762192759708364,5,682.2994558698232,1.0048969774346408,1,1,1.5092934502800168,1091.1406664298884,0,0,0,1,0,0,0,0,1
1.8297402932791154,4,288.92101510219857,0.8486647062127974,2,1,1.5092934502800168,2909.9220574573033,1,0,0,0,0,1,0,0,1
2.5762192759708364,1,669.4381931312823,1.11173301037884,2,1,2.1012950687911434,816.6071033372151,0,0,0,0,1,0,0,0,1
1.8297402932791154,1,537.8443344146077,0.8486647062127974,2,0,2.4842816346650785,1454.7852524104528,0,0,0,0,0,1,0,0,1
1.36624694765388,4,360.79134959932924,0.8486647062127974,2,0,0.6741158043896234,2909.9220574573033,0,1,0,0,0,0,0,0,1
2.2261663698147203,5,510.54898071794486,0.8486647062127974,2,0,3.1904258097239695,2113.590738113687,0,0,1,0,0,0,0,0,1
1.36624694765388,2,503.1400212192693,0.587310455447968,1,1,1.3115558579800817,2518.3221664169773,0,0,0,1,0,0,0,0,1
2.5762192759708364,2,498.20925803789635,1.0048969774346408,1,0,2.1012950687911434,1278.6346037547394,0,0,0,0,0,1,0,0,1
1.36624694765388,5,263.9863584285103,0.8486647062127974,2,0,1.3115558579800817,3295.9381754460624,1,0,0,0,1,0,0,0,1
1.8297402932791154,4,346.7079979136422,0.587310455447968,2,0,1.5092934502800168,2785.7547909941372,1,0,0,0,0,1,0,0,1
1.8297402932791154,3,391.5704852043533,0.8486647062127974,2,0,2.8347395525013304,1519.116472545965,0,1,0,0,0,0,0,0,1
1.36624694765388,5,437.17272165394905,0.8486647062127974,2,0,1.3115558579800817,2600.656421140782,0,0,1,0,0,0,0,0,1
2.5762192759708364,2,659.1742602704531,1.0048969774346408,1,1,1.9143155311334452,845.0675930696432,0,0,0,1,0,0,0,0,1
1.36624694765388,5,439.5922234353505,0.8486647062127974,1,0,1.66823413951512,3469.1662780729393,0,0,0,0,0,1,0,0,1
1.8297402932791154,5,555.3173239075072,1.11173301037884,1,1,1.5092934502800168,701.3699478244052,1,0,0,0,1,0,0,0,1
1.8297402932791154,2,572.8684263910034,0.8486647062127974,1,0,1.80080395058012,3024.3530625704525,1,0,0,0,0,1,0,0,1
1.8297402932791154,4,325.73444258548545,1.0048969774346408,1,1,0.0,2606.767942709971,0,1,0,0,0,0,0,0,1
1.36624694765388,1,437.17272165394905,1.0048969774346408,2,0,0.0,3412.5864268818627,0,0,1,0,0,0,0,0,1
2.2261663698147203,5,605.6647601541405,1.3018072430826777,2,1,1.5092934502800168,2839.334792380093,0,0,0,1,0,0,0,0,1
2.2261663698147203,4,261.7355295836623,0.8486647062127974,2,1,1.3115558579800817,2525.0053944161878,0,0,0,0,0,1,0,0,1
